x,y
/data/ILRW/15/15_top/0_15_08_0026.png,4
/data/ILRW/02/02_top/0_02_06_0363.png,3
/data/ILRW/05/05_top/0_05_03_0189.png,2
/data/ILRW/04/04_top/0_04_05_0098.png,4
/data/ILRW/10/10_top/0_10_09_0064.png,4
/data/ILRW/03/03_top/0_03_03_0086.png,3
/data/ILRW/02/02_top/0_02_06_0148.png,3
/data/ILRW/08/08_top/0_08_16_0041.png,1
/data/ILRW/02/02_top/0_02_05_0020.png,3
/data/ILRW/05/05_top/0_05_13_0015.png,1
/data/ILRW/03/03_top/0_03_02_0083.png,4
/data/ILRW/01/01_top/0_01_02_0155.png,4
/data/ILRW/05/05_top/0_05_16_0126.png,1
/data/ILRW/03/03_top/0_03_02_0241.png,4
/data/ILRW/19/19_top/0_19_04_0071.png,1
/data/ILRW/09/09_top/0_09_18_0020.png,2
/data/ILRW/08/08_top/0_08_16_0017.png,1
/data/ILRW/10/10_top/0_10_03_0015.png,3
/data/ILRW/04/04_top/0_04_14_0029.png,0
/data/ILRW/14/14_top/0_14_08_0053.png,3
/data/ILRW/20/20_top/0_20_03_0021.png,0
/data/ILRW/02/02_top/0_02_05_0078.png,3
/data/ILRW/02/02_top/0_02_07_0346.png,0
/data/ILRW/21/21_top/0_21_11_0096.png,4
/data/ILRW/25/25_top/0_25_09_0065.png,0
/data/ILRW/01/01_top/0_01_03_0442.png,4
/data/ILRW/03/03_top/0_03_05_0518.png,2
/data/ILRW/02/02_top/0_02_06_0502.png,3
/data/ILRW/09/09_top/0_09_07_0075.png,3
/data/ILRW/03/03_top/0_03_04_0535.png,2
/data/ILRW/11/11_top/0_11_15_0049.png,0
/data/ILRW/25/25_top/0_25_15_0011.png,0
/data/ILRW/05/05_top/0_05_02_0129.png,1
/data/ILRW/21/21_top/0_21_17_0110.png,1
/data/ILRW/19/19_top/0_19_10_0013.png,0
/data/ILRW/23/23_top/0_23_04_0043.png,0
/data/ILRW/19/19_top/0_19_16_0106.png,1
/data/ILRW/05/05_top/0_05_05_0055.png,2
/data/ILRW/25/25_top/0_25_02_0059.png,4
/data/ILRW/08/08_top/0_08_07_0016.png,2
/data/ILRW/01/01_top/0_01_05_0009.png,4
/data/ILRW/16/16_top/0_16_09_0084.png,3
/data/ILRW/12/12_top/0_12_16_0068.png,2
/data/ILRW/09/09_top/0_09_10_0095.png,2
/data/ILRW/23/23_top/0_23_03_0056.png,4
/data/ILRW/11/11_top/0_11_07_0086.png,3
/data/ILRW/21/21_top/0_21_05_0023.png,1
/data/ILRW/24/24_top/0_24_16_0035.png,2
/data/ILRW/06/06_top/0_06_18_0041.png,0
/data/ILRW/05/05_top/0_05_07_0062.png,2
/data/ILRW/21/21_top/0_21_05_0119.png,1
/data/ILRW/04/04_top/0_04_02_0232.png,4
/data/ILRW/12/12_top/0_12_06_0009.png,0
/data/ILRW/22/22_top/0_22_01_0013.png,2
/data/ILRW/14/14_top/0_14_01_0007.png,2
/data/ILRW/09/09_top/0_09_07_0112.png,3
/data/ILRW/05/05_top/0_05_17_0035.png,3
/data/ILRW/16/16_top/0_16_02_0093.png,3
/data/ILRW/11/11_top/0_11_04_0074.png,1
/data/ILRW/24/24_top/0_24_02_0037.png,3
/data/ILRW/02/02_top/0_02_04_0373.png,4
/data/ILRW/13/13_top/0_13_13_0074.png,2
/data/ILRW/06/06_top/0_06_08_0046.png,2
/data/ILRW/02/02_top/0_02_03_0116.png,2
/data/ILRW/02/02_top/0_02_07_0148.png,0
/data/ILRW/13/13_top/0_13_12_0066.png,2
/data/ILRW/19/19_top/0_19_12_0118.png,0
/data/ILRW/07/07_top/0_07_07_0145.png,4
/data/ILRW/20/20_top/0_20_05_0060.png,3
/data/ILRW/23/23_top/0_23_03_0022.png,4
/data/ILRW/02/02_top/0_02_02_0498.png,4
/data/ILRW/20/20_top/0_20_08_0039.png,3
/data/ILRW/20/20_top/0_20_03_0009.png,0
/data/ILRW/05/05_top/0_05_12_0010.png,1
/data/ILRW/23/23_top/0_23_09_0031.png,1
/data/ILRW/05/05_top/0_05_15_0041.png,1
/data/ILRW/02/02_top/0_02_03_0254.png,2
/data/ILRW/02/02_top/0_02_06_0061.png,3
/data/ILRW/10/10_top/0_10_07_0010.png,0
/data/ILRW/02/02_top/0_02_04_0371.png,4
/data/ILRW/02/02_top/0_02_02_0404.png,4
/data/ILRW/04/04_top/0_04_03_0409.png,4
/data/ILRW/01/01_top/0_01_12_0011.png,4
/data/ILRW/07/07_top/0_07_04_0112.png,0
/data/ILRW/02/02_top/0_02_04_0228.png,4
/data/ILRW/03/03_top/0_03_02_0471.png,4
/data/ILRW/03/03_top/0_03_03_0007.png,3
/data/ILRW/03/03_top/0_03_03_0572.png,3
/data/ILRW/21/21_top/0_21_05_0132.png,1
/data/ILRW/11/11_top/0_11_09_0067.png,0
/data/ILRW/04/04_top/0_04_06_0107.png,4
/data/ILRW/04/04_top/0_04_06_0355.png,4
/data/ILRW/02/02_top/0_02_02_0019.png,4
/data/ILRW/11/11_top/0_11_07_0088.png,3
/data/ILRW/20/20_top/0_20_16_0018.png,1
/data/ILRW/12/12_top/0_12_08_0040.png,2
/data/ILRW/02/02_top/0_02_14_0087.png,1
/data/ILRW/25/25_top/0_25_14_0093.png,3
/data/ILRW/18/18_top/0_18_13_0110.png,1
/data/ILRW/06/06_top/0_06_06_0511.png,2
/data/ILRW/05/05_top/0_05_17_0009.png,3
/data/ILRW/19/19_top/0_19_16_0121.png,1
/data/ILRW/25/25_top/0_25_17_0052.png,0
/data/ILRW/07/07_top/0_07_11_0009.png,1
/data/ILRW/21/21_top/0_21_11_0009.png,4
/data/ILRW/23/23_top/0_23_08_0042.png,4
/data/ILRW/07/07_top/0_07_12_0032.png,4
/data/ILRW/05/05_top/0_05_03_0608.png,2
/data/ILRW/24/24_top/0_24_12_0009.png,2
/data/ILRW/13/13_top/0_13_14_0069.png,3
/data/ILRW/04/04_top/0_04_16_0129.png,0
/data/ILRW/12/12_top/0_12_09_0038.png,0
/data/ILRW/19/19_top/0_19_01_0037.png,1
/data/ILRW/10/10_top/0_10_13_0007.png,2
/data/ILRW/23/23_top/0_23_15_0011.png,0
/data/ILRW/03/03_top/0_03_04_0375.png,2
/data/ILRW/24/24_top/0_24_02_0003.png,3
/data/ILRW/01/01_top/0_01_03_0481.png,4
/data/ILRW/02/02_top/0_02_05_0552.png,3
/data/ILRW/20/20_top/0_20_01_0081.png,1
/data/ILRW/10/10_top/0_10_17_0031.png,4
/data/ILRW/21/21_top/0_21_13_0050.png,1
/data/ILRW/19/19_top/0_19_11_0032.png,1
/data/ILRW/07/07_top/0_07_13_0152.png,1
/data/ILRW/03/03_top/0_03_02_0613.png,4
/data/ILRW/07/07_top/0_07_17_0115.png,4
/data/ILRW/03/03_top/0_03_14_0091.png,2
/data/ILRW/09/09_top/0_09_16_0090.png,4
/data/ILRW/22/22_top/0_22_02_0002.png,1
/data/ILRW/03/03_top/0_03_03_0369.png,3
/data/ILRW/13/13_top/0_13_06_0033.png,3
/data/ILRW/02/02_top/0_02_07_0020.png,0
/data/ILRW/03/03_top/0_03_03_0015.png,3
/data/ILRW/05/05_top/0_05_04_0063.png,1
/data/ILRW/11/11_top/0_11_10_0053.png,0
/data/ILRW/07/07_top/0_07_16_0078.png,2
/data/ILRW/23/23_top/0_23_05_0113.png,0
/data/ILRW/02/02_top/0_02_05_0471.png,3
/data/ILRW/08/08_top/0_08_11_0085.png,2
/data/ILRW/09/09_top/0_09_08_0095.png,0
/data/ILRW/02/02_top/0_02_06_0343.png,3
/data/ILRW/20/20_top/0_20_07_0066.png,3
/data/ILRW/19/19_top/0_19_10_0021.png,0
/data/ILRW/02/02_top/0_02_07_0203.png,0
/data/ILRW/03/03_top/0_03_08_0057.png,2
/data/ILRW/02/02_top/0_02_07_0076.png,0
/data/ILRW/20/20_top/0_20_10_0096.png,1
/data/ILRW/19/19_top/0_19_17_0003.png,2
/data/ILRW/12/12_top/0_12_16_0004.png,2
/data/ILRW/13/13_top/0_13_07_0059.png,2
/data/ILRW/05/05_top/0_05_15_0072.png,1
/data/ILRW/02/02_top/0_02_03_0007.png,2
/data/ILRW/02/02_top/0_02_06_0190.png,3
/data/ILRW/05/05_top/0_05_02_0300.png,1
/data/ILRW/02/02_top/0_02_07_0457.png,0
/data/ILRW/22/22_top/0_22_01_0038.png,2
/data/ILRW/19/19_top/0_19_03_0089.png,4
/data/ILRW/20/20_top/0_20_15_0045.png,1
/data/ILRW/10/10_top/0_10_11_0060.png,4
/data/ILRW/14/14_top/0_14_11_0034.png,3
/data/ILRW/19/19_top/0_19_18_0078.png,4
/data/ILRW/07/07_top/0_07_02_0073.png,0
/data/ILRW/15/15_top/0_15_12_0067.png,4
/data/ILRW/21/21_top/0_21_07_0111.png,1
/data/ILRW/18/18_top/0_18_11_0028.png,1
/data/ILRW/02/02_top/0_02_17_0033.png,3
/data/ILRW/15/15_top/0_15_02_0044.png,2
/data/ILRW/19/19_top/0_19_14_0053.png,2
/data/ILRW/02/02_top/0_02_11_0056.png,3
/data/ILRW/09/09_top/0_09_18_0024.png,2
/data/ILRW/09/09_top/0_09_08_0034.png,0
/data/ILRW/12/12_top/0_12_02_0082.png,2
/data/ILRW/18/18_top/0_18_13_0132.png,1
/data/ILRW/18/18_top/0_18_18_0096.png,1
/data/ILRW/07/07_top/0_07_14_0026.png,0
/data/ILRW/01/01_top/0_01_05_0018.png,4
/data/ILRW/19/19_top/0_19_08_0032.png,0
/data/ILRW/09/09_top/0_09_08_0089.png,0
/data/ILRW/03/03_top/0_03_06_0254.png,4
/data/ILRW/11/11_top/0_11_18_0045.png,1
/data/ILRW/09/09_top/0_09_18_0039.png,2
/data/ILRW/24/24_top/0_24_01_0033.png,1
/data/ILRW/19/19_top/0_19_11_0065.png,1
/data/ILRW/04/04_top/0_04_04_0300.png,4
/data/ILRW/21/21_top/0_21_14_0087.png,4
/data/ILRW/02/02_top/0_02_13_0106.png,2
/data/ILRW/18/18_top/0_18_07_0050.png,4
/data/ILRW/05/05_top/0_05_09_0021.png,1
/data/ILRW/18/18_top/0_18_03_0033.png,4
/data/ILRW/22/22_top/0_22_15_0051.png,0
/data/ILRW/01/01_top/0_01_16_0050.png,1
/data/ILRW/13/13_top/0_13_13_0098.png,2
/data/ILRW/18/18_top/0_18_17_0055.png,3
/data/ILRW/03/03_top/0_03_05_0414.png,2
/data/ILRW/02/02_top/0_02_11_0039.png,3
/data/ILRW/13/13_top/0_13_05_0006.png,2
/data/ILRW/06/06_top/0_06_03_0008.png,2
/data/ILRW/05/05_top/0_05_09_0007.png,1
/data/ILRW/25/25_top/0_25_07_0089.png,4
/data/ILRW/12/12_top/0_12_12_0045.png,4
/data/ILRW/01/01_top/0_01_04_0092.png,4
/data/ILRW/02/02_top/0_02_07_0381.png,0
/data/ILRW/06/06_top/0_06_12_0038.png,3
/data/ILRW/22/22_top/0_22_10_0060.png,0
/data/ILRW/23/23_top/0_23_07_0122.png,0
/data/ILRW/14/14_top/0_14_13_0007.png,3
/data/ILRW/08/08_top/0_08_02_0101.png,3
/data/ILRW/14/14_top/0_14_08_0038.png,3
/data/ILRW/12/12_top/0_12_06_0020.png,0
/data/ILRW/22/22_top/0_22_13_0024.png,2
/data/ILRW/23/23_top/0_23_06_0116.png,4
/data/ILRW/11/11_top/0_11_06_0069.png,0
/data/ILRW/15/15_top/0_15_11_0058.png,4
/data/ILRW/09/09_top/0_09_02_0035.png,4
/data/ILRW/23/23_top/0_23_04_0096.png,0
/data/ILRW/20/20_top/0_20_16_0065.png,1
/data/ILRW/17/17_top/0_17_06_0004.png,1
/data/ILRW/16/16_top/0_16_02_0044.png,3
/data/ILRW/04/04_top/0_04_05_0228.png,4
/data/ILRW/12/12_top/0_12_09_0079.png,0
/data/ILRW/15/15_top/0_15_16_0017.png,3
/data/ILRW/09/09_top/0_09_12_0099.png,2
/data/ILRW/25/25_top/0_25_16_0000.png,2
/data/ILRW/11/11_top/0_11_04_0020.png,1
/data/ILRW/03/03_top/0_03_03_0370.png,3
/data/ILRW/03/03_top/0_03_02_0393.png,4
/data/ILRW/25/25_top/0_25_06_0002.png,3
/data/ILRW/18/18_top/0_18_05_0045.png,2
/data/ILRW/24/24_top/0_24_02_0095.png,3
/data/ILRW/05/05_top/0_05_11_0050.png,1
/data/ILRW/17/17_top/0_17_07_0102.png,2
/data/ILRW/02/02_top/0_02_11_0144.png,3
/data/ILRW/05/05_top/0_05_02_0228.png,1
/data/ILRW/01/01_top/0_01_10_0001.png,4
/data/ILRW/05/05_top/0_05_08_0062.png,1
/data/ILRW/13/13_top/0_13_09_0043.png,2
/data/ILRW/19/19_top/0_19_13_0066.png,1
/data/ILRW/25/25_top/0_25_12_0055.png,0
/data/ILRW/02/02_top/0_02_04_0125.png,4
/data/ILRW/14/14_top/0_14_13_0030.png,3
/data/ILRW/03/03_top/0_03_05_0254.png,2
/data/ILRW/09/09_top/0_09_03_0082.png,1
/data/ILRW/14/14_top/0_14_17_0050.png,2
/data/ILRW/05/05_top/0_05_11_0144.png,1
/data/ILRW/02/02_top/0_02_05_0173.png,3
/data/ILRW/01/01_top/0_01_10_0097.png,4
/data/ILRW/02/02_top/0_02_14_0101.png,1
/data/ILRW/09/09_top/0_09_09_0099.png,4
/data/ILRW/02/02_top/0_02_05_0269.png,3
/data/ILRW/03/03_top/0_03_03_0088.png,3
/data/ILRW/02/02_top/0_02_05_0199.png,3
/data/ILRW/07/07_top/0_07_08_0016.png,0
/data/ILRW/03/03_top/0_03_08_0001.png,2
/data/ILRW/03/03_top/0_03_03_0425.png,3
/data/ILRW/22/22_top/0_22_15_0070.png,0
/data/ILRW/06/06_top/0_06_06_0159.png,2
/data/ILRW/17/17_top/0_17_15_0092.png,4
/data/ILRW/03/03_top/0_03_03_0108.png,3
/data/ILRW/25/25_top/0_25_11_0067.png,1
/data/ILRW/14/14_top/0_14_13_0072.png,3
/data/ILRW/25/25_top/0_25_01_0074.png,2
/data/ILRW/13/13_top/0_13_03_0016.png,2
/data/ILRW/03/03_top/0_03_03_0492.png,3
/data/ILRW/02/02_top/0_02_05_0299.png,3
/data/ILRW/12/12_top/0_12_14_0001.png,2
/data/ILRW/02/02_top/0_02_08_0363.png,4
/data/ILRW/09/09_top/0_09_11_0061.png,2
/data/ILRW/04/04_top/0_04_02_0051.png,4
/data/ILRW/07/07_top/0_07_16_0097.png,2
/data/ILRW/04/04_top/0_04_07_0429.png,4
/data/ILRW/20/20_top/0_20_13_0017.png,3
/data/ILRW/02/02_top/0_02_10_0087.png,4
/data/ILRW/06/06_top/0_06_10_0116.png,4
/data/ILRW/22/22_top/0_22_05_0046.png,3
/data/ILRW/25/25_top/0_25_03_0051.png,0
/data/ILRW/25/25_top/0_25_09_0028.png,0
/data/ILRW/17/17_top/0_17_04_0098.png,1
/data/ILRW/03/03_top/0_03_02_0136.png,4
/data/ILRW/09/09_top/0_09_15_0093.png,2
/data/ILRW/16/16_top/0_16_16_0052.png,3
/data/ILRW/25/25_top/0_25_09_0078.png,0
/data/ILRW/24/24_top/0_24_17_0093.png,2
/data/ILRW/02/02_top/0_02_10_0005.png,4
/data/ILRW/24/24_top/0_24_07_0080.png,0
/data/ILRW/11/11_top/0_11_18_0083.png,1
/data/ILRW/13/13_top/0_13_13_0049.png,2
/data/ILRW/06/06_top/0_06_03_0185.png,2
/data/ILRW/20/20_top/0_20_11_0021.png,1
/data/ILRW/04/04_top/0_04_03_0209.png,4
/data/ILRW/23/23_top/0_23_11_0099.png,2
/data/ILRW/13/13_top/0_13_03_0045.png,2
/data/ILRW/25/25_top/0_25_06_0068.png,3
/data/ILRW/10/10_top/0_10_07_0038.png,0
/data/ILRW/23/23_top/0_23_13_0001.png,4
/data/ILRW/21/21_top/0_21_10_0046.png,0
/data/ILRW/04/04_top/0_04_04_0064.png,4
/data/ILRW/21/21_top/0_21_13_0024.png,1
/data/ILRW/05/05_top/0_05_14_0042.png,2
/data/ILRW/02/02_top/0_02_14_0097.png,1
/data/ILRW/20/20_top/0_20_15_0042.png,1
/data/ILRW/05/05_top/0_05_10_0069.png,3
/data/ILRW/21/21_top/0_21_10_0041.png,0
/data/ILRW/03/03_top/0_03_01_0194.png,0
/data/ILRW/05/05_top/0_05_02_0492.png,1
/data/ILRW/03/03_top/0_03_06_0227.png,4
/data/ILRW/09/09_top/0_09_11_0004.png,2
/data/ILRW/16/16_top/0_16_16_0000.png,3
/data/ILRW/01/01_top/0_01_02_0381.png,4
/data/ILRW/17/17_top/0_17_04_0097.png,1
/data/ILRW/21/21_top/0_21_17_0051.png,1
/data/ILRW/02/02_top/0_02_12_0079.png,3
/data/ILRW/05/05_top/0_05_02_0483.png,1
/data/ILRW/04/04_top/0_04_16_0094.png,0
/data/ILRW/07/07_top/0_07_08_0008.png,0
/data/ILRW/03/03_top/0_03_04_0506.png,2
/data/ILRW/07/07_top/0_07_02_0028.png,0
/data/ILRW/12/12_top/0_12_12_0006.png,4
/data/ILRW/01/01_top/0_01_04_0093.png,4
/data/ILRW/07/07_top/0_07_13_0132.png,1
/data/ILRW/21/21_top/0_21_09_0001.png,0
/data/ILRW/12/12_top/0_12_13_0024.png,0
/data/ILRW/08/08_top/0_08_08_0066.png,3
/data/ILRW/06/06_top/0_06_18_0024.png,0
/data/ILRW/18/18_top/0_18_01_0103.png,1
/data/ILRW/24/24_top/0_24_08_0052.png,2
/data/ILRW/03/03_top/0_03_03_0152.png,3
/data/ILRW/01/01_top/0_01_02_0184.png,4
/data/ILRW/07/07_top/0_07_04_0105.png,0
/data/ILRW/17/17_top/0_17_06_0040.png,1
/data/ILRW/04/04_top/0_04_06_0363.png,4
/data/ILRW/23/23_top/0_23_07_0012.png,0
/data/ILRW/14/14_top/0_14_13_0028.png,3
/data/ILRW/04/04_top/0_04_15_0116.png,4
/data/ILRW/03/03_top/0_03_05_0161.png,2
/data/ILRW/04/04_top/0_04_16_0029.png,0
/data/ILRW/18/18_top/0_18_02_0016.png,4
/data/ILRW/02/02_top/0_02_14_0001.png,1
/data/ILRW/07/07_top/0_07_11_0073.png,1
/data/ILRW/05/05_top/0_05_03_0177.png,2
/data/ILRW/01/01_top/0_01_04_0127.png,4
/data/ILRW/20/20_top/0_20_13_0053.png,3
/data/ILRW/16/16_top/0_16_16_0030.png,3
/data/ILRW/23/23_top/0_23_06_0080.png,4
/data/ILRW/17/17_top/0_17_14_0005.png,1
/data/ILRW/07/07_top/0_07_13_0030.png,1
/data/ILRW/07/07_top/0_07_08_0036.png,0
/data/ILRW/19/19_top/0_19_15_0132.png,1
/data/ILRW/02/02_top/0_02_06_0301.png,3
/data/ILRW/11/11_top/0_11_11_0083.png,2
/data/ILRW/22/22_top/0_22_10_0001.png,0
/data/ILRW/19/19_top/0_19_08_0027.png,0
/data/ILRW/04/04_top/0_04_06_0317.png,4
/data/ILRW/18/18_top/0_18_13_0103.png,1
/data/ILRW/25/25_top/0_25_04_0067.png,0
/data/ILRW/18/18_top/0_18_01_0052.png,1
/data/ILRW/22/22_top/0_22_09_0029.png,0
/data/ILRW/15/15_top/0_15_03_0020.png,2
/data/ILRW/03/03_top/0_03_03_0271.png,3
/data/ILRW/21/21_top/0_21_06_0094.png,1
/data/ILRW/02/02_top/0_02_06_0439.png,3
/data/ILRW/14/14_top/0_14_12_0005.png,4
/data/ILRW/12/12_top/0_12_06_0071.png,0
/data/ILRW/04/04_top/0_04_08_0358.png,4
/data/ILRW/21/21_top/0_21_04_0031.png,1
/data/ILRW/11/11_top/0_11_13_0067.png,3
/data/ILRW/02/02_top/0_02_08_0258.png,4
/data/ILRW/15/15_top/0_15_02_0034.png,2
/data/ILRW/03/03_top/0_03_07_0320.png,2
/data/ILRW/19/19_top/0_19_13_0123.png,1
/data/ILRW/02/02_top/0_02_04_0380.png,4
/data/ILRW/02/02_top/0_02_05_0437.png,3
/data/ILRW/23/23_top/0_23_07_0036.png,0
/data/ILRW/01/01_top/0_01_15_0055.png,1
/data/ILRW/15/15_top/0_15_15_0038.png,2
/data/ILRW/21/21_top/0_21_15_0019.png,4
/data/ILRW/03/03_top/0_03_08_0397.png,2
/data/ILRW/12/12_top/0_12_18_0083.png,2
/data/ILRW/10/10_top/0_10_05_0041.png,2
/data/ILRW/09/09_top/0_09_16_0091.png,4
/data/ILRW/06/06_top/0_06_03_0471.png,2
/data/ILRW/05/05_top/0_05_18_0033.png,1
/data/ILRW/02/02_top/0_02_07_0109.png,0
/data/ILRW/19/19_top/0_19_06_0046.png,0
/data/ILRW/12/12_top/0_12_01_0042.png,1
/data/ILRW/02/02_top/0_02_07_0483.png,0
/data/ILRW/25/25_top/0_25_01_0066.png,2
/data/ILRW/10/10_top/0_10_08_0073.png,2
/data/ILRW/01/01_top/0_01_08_0034.png,4
/data/ILRW/14/14_top/0_14_11_0006.png,3
/data/ILRW/06/06_top/0_06_12_0115.png,3
/data/ILRW/12/12_top/0_12_15_0043.png,4
/data/ILRW/22/22_top/0_22_05_0044.png,3
/data/ILRW/07/07_top/0_07_02_0103.png,0
/data/ILRW/24/24_top/0_24_08_0013.png,2
/data/ILRW/21/21_top/0_21_13_0094.png,1
/data/ILRW/05/05_top/0_05_13_0140.png,1
/data/ILRW/05/05_top/0_05_11_0114.png,1
/data/ILRW/02/02_top/0_02_04_0478.png,4
/data/ILRW/22/22_top/0_22_17_0051.png,2
/data/ILRW/04/04_top/0_04_13_0010.png,4
/data/ILRW/05/05_top/0_05_17_0061.png,3
/data/ILRW/09/09_top/0_09_06_0010.png,4
/data/ILRW/04/04_top/0_04_17_0022.png,0
/data/ILRW/02/02_top/0_02_06_0144.png,3
/data/ILRW/17/17_top/0_17_01_0084.png,1
/data/ILRW/21/21_top/0_21_09_0093.png,0
/data/ILRW/06/06_top/0_06_12_0015.png,3
/data/ILRW/24/24_top/0_24_12_0070.png,2
/data/ILRW/10/10_top/0_10_17_0016.png,4
/data/ILRW/20/20_top/0_20_03_0072.png,0
/data/ILRW/18/18_top/0_18_18_0043.png,1
/data/ILRW/01/01_top/0_01_04_0255.png,4
/data/ILRW/09/09_top/0_09_03_0042.png,1
/data/ILRW/03/03_top/0_03_03_0081.png,3
/data/ILRW/03/03_top/0_03_02_0279.png,4
/data/ILRW/05/05_top/0_05_16_0056.png,1
/data/ILRW/20/20_top/0_20_17_0095.png,0
/data/ILRW/05/05_top/0_05_06_0107.png,1
/data/ILRW/13/13_top/0_13_06_0037.png,3
/data/ILRW/11/11_top/0_11_01_0093.png,2
/data/ILRW/04/04_top/0_04_08_0186.png,4
/data/ILRW/17/17_top/0_17_16_0024.png,2
/data/ILRW/18/18_top/0_18_05_0053.png,2
/data/ILRW/03/03_top/0_03_15_0025.png,2
/data/ILRW/05/05_top/0_05_03_0149.png,2
/data/ILRW/20/20_top/0_20_04_0025.png,3
/data/ILRW/25/25_top/0_25_14_0029.png,3
/data/ILRW/06/06_top/0_06_05_0105.png,0
/data/ILRW/06/06_top/0_06_02_0306.png,4
/data/ILRW/09/09_top/0_09_13_0007.png,2
/data/ILRW/23/23_top/0_23_09_0039.png,1
/data/ILRW/19/19_top/0_19_17_0129.png,2
/data/ILRW/06/06_top/0_06_07_0084.png,3
/data/ILRW/04/04_top/0_04_02_0235.png,4
/data/ILRW/04/04_top/0_04_08_0421.png,4
/data/ILRW/11/11_top/0_11_02_0072.png,2
/data/ILRW/20/20_top/0_20_14_0006.png,0
/data/ILRW/10/10_top/0_10_18_0012.png,0
/data/ILRW/04/04_top/0_04_17_0042.png,0
/data/ILRW/11/11_top/0_11_11_0015.png,2
/data/ILRW/25/25_top/0_25_01_0007.png,2
/data/ILRW/08/08_top/0_08_16_0025.png,1
/data/ILRW/25/25_top/0_25_14_0074.png,3
/data/ILRW/01/01_top/0_01_04_0576.png,4
/data/ILRW/12/12_top/0_12_15_0067.png,4
/data/ILRW/02/02_top/0_02_07_0486.png,0
/data/ILRW/09/09_top/0_09_10_0082.png,2
/data/ILRW/02/02_top/0_02_17_0007.png,3
/data/ILRW/18/18_top/0_18_18_0039.png,1
/data/ILRW/11/11_top/0_11_13_0020.png,3
/data/ILRW/03/03_top/0_03_07_0483.png,2
/data/ILRW/05/05_top/0_05_03_0139.png,2
/data/ILRW/06/06_top/0_06_14_0084.png,1
/data/ILRW/13/13_top/0_13_01_0062.png,2
/data/ILRW/12/12_top/0_12_18_0021.png,2
/data/ILRW/03/03_top/0_03_01_0089.png,0
/data/ILRW/03/03_top/0_03_11_0006.png,0
/data/ILRW/18/18_top/0_18_03_0050.png,4
/data/ILRW/23/23_top/0_23_04_0098.png,0
/data/ILRW/12/12_top/0_12_13_0070.png,0
/data/ILRW/03/03_top/0_03_01_0142.png,0
/data/ILRW/20/20_top/0_20_16_0030.png,1
/data/ILRW/13/13_top/0_13_15_0018.png,2
/data/ILRW/02/02_top/0_02_11_0057.png,3
/data/ILRW/05/05_top/0_05_03_0125.png,2
/data/ILRW/04/04_top/0_04_09_0102.png,0
/data/ILRW/02/02_top/0_02_07_0494.png,0
/data/ILRW/01/01_top/0_01_02_0580.png,4
/data/ILRW/15/15_top/0_15_17_0005.png,1
/data/ILRW/21/21_top/0_21_10_0031.png,0
/data/ILRW/03/03_top/0_03_05_0263.png,2
/data/ILRW/06/06_top/0_06_08_0088.png,2
/data/ILRW/04/04_top/0_04_02_0199.png,4
/data/ILRW/02/02_top/0_02_07_0008.png,0
/data/ILRW/20/20_top/0_20_07_0078.png,3
/data/ILRW/03/03_top/0_03_03_0249.png,3
/data/ILRW/06/06_top/0_06_12_0062.png,3
/data/ILRW/13/13_top/0_13_14_0005.png,3
/data/ILRW/02/02_top/0_02_11_0068.png,3
/data/ILRW/05/05_top/0_05_11_0039.png,1
/data/ILRW/25/25_top/0_25_05_0061.png,0
/data/ILRW/08/08_top/0_08_10_0034.png,1
/data/ILRW/12/12_top/0_12_16_0031.png,2
/data/ILRW/07/07_top/0_07_14_0056.png,0
/data/ILRW/17/17_top/0_17_14_0084.png,1
/data/ILRW/12/12_top/0_12_11_0015.png,2
/data/ILRW/09/09_top/0_09_06_0085.png,4
/data/ILRW/22/22_top/0_22_09_0066.png,0
/data/ILRW/14/14_top/0_14_04_0061.png,2
/data/ILRW/21/21_top/0_21_08_0027.png,0
/data/ILRW/02/02_top/0_02_13_0015.png,2
/data/ILRW/10/10_top/0_10_04_0029.png,1
/data/ILRW/03/03_top/0_03_17_0004.png,3
/data/ILRW/16/16_top/0_16_09_0049.png,3
/data/ILRW/25/25_top/0_25_05_0068.png,0
/data/ILRW/06/06_top/0_06_17_0089.png,1
/data/ILRW/06/06_top/0_06_05_0121.png,0
/data/ILRW/02/02_top/0_02_18_0106.png,2
/data/ILRW/04/04_top/0_04_09_0023.png,0
/data/ILRW/02/02_top/0_02_07_0220.png,0
/data/ILRW/10/10_top/0_10_04_0120.png,1
/data/ILRW/18/18_top/0_18_14_0105.png,2
/data/ILRW/12/12_top/0_12_18_0062.png,2
/data/ILRW/02/02_top/0_02_09_0124.png,4
/data/ILRW/11/11_top/0_11_08_0083.png,3
/data/ILRW/22/22_top/0_22_12_0036.png,4
/data/ILRW/02/02_top/0_02_12_0098.png,3
/data/ILRW/05/05_top/0_05_06_0067.png,1
/data/ILRW/02/02_top/0_02_04_0488.png,4
/data/ILRW/24/24_top/0_24_04_0060.png,2
/data/ILRW/04/04_top/0_04_12_0032.png,4
/data/ILRW/07/07_top/0_07_08_0124.png,0
/data/ILRW/03/03_top/0_03_08_0143.png,2
/data/ILRW/07/07_top/0_07_04_0017.png,0
/data/ILRW/02/02_top/0_02_07_0256.png,0
/data/ILRW/04/04_top/0_04_02_0041.png,4
/data/ILRW/06/06_top/0_06_06_0362.png,2
/data/ILRW/02/02_top/0_02_08_0188.png,4
